geo_id,project_id,latitude,longitude,boundary_geojson
GEO-TS-0457,LG-TS-0457,17.5049,78.606021,"{""type"":""Point"",""coordinates"":[78.606021,17.5049]}"
GEO-TR-0458,LG-TR-0458,23.786705,91.239236,"{""type"":""Point"",""coordinates"":[91.239236,23.786705]}"
GEO-UP-0459,LG-UP-0459,27.112823,77.941789,"{""type"":""Point"",""coordinates"":[77.941789,27.112823]}"
GEO-UK-0460,LG-UK-0460,29.528427,79.443756,"{""type"":""Point"",""coordinates"":[79.443756,29.528427]}"
GEO-WB-0461,LG-WB-0461,22.542512,88.144984,"{""type"":""Point"",""coordinates"":[88.144984,22.542512]}"
GEO-AN-0462,LG-AN-0462,11.593746,92.588539,"{""type"":""Point"",""coordinates"":[92.588539,11.593746]}"
GEO-CH-0463,LG-CH-0463,30.583553,76.673647,"{""type"":""Point"",""coordinates"":[76.673647,30.583553]}"
GEO-DH-0464,LG-DH-0464,20.373807,72.970279,"{""type"":""Point"",""coordinates"":[72.970279,20.373807]}"
GEO-DL-0465,LG-DL-0465,28.519424,77.201391,"{""type"":""Point"",""coordinates"":[77.201391,28.519424]}"
GEO-JK-0466,LG-JK-0466,34.029408,74.819705,"{""type"":""Point"",""coordinates"":[74.819705,34.029408]}"
GEO-LA-0467,LG-LA-0467,34.405987,76.26936,"{""type"":""Point"",""coordinates"":[76.26936,34.405987]}"
GEO-LD-0468,LG-LD-0468,10.421956,72.58909,"{""type"":""Point"",""coordinates"":[72.58909,10.421956]}"
GEO-PY-0469,LG-PY-0469,11.803086,79.841106,"{""type"":""Point"",""coordinates"":[79.841106,11.803086]}"
GEO-AP-0470,LG-AP-0470,16.484563,80.950643,"{""type"":""Point"",""coordinates"":[80.950643,16.484563]}"
GEO-AR-0471,LG-AR-0471,27.522449,91.92301,"{""type"":""Point"",""coordinates"":[91.92301,27.522449]}"
GEO-AS-0472,LG-AS-0472,26.70449,94.115965,"{""type"":""Point"",""coordinates"":[94.115965,26.70449]}"
GEO-BR-0473,LG-BR-0473,26.007948,85.333425,"{""type"":""Point"",""coordinates"":[85.333425,26.007948]}"
GEO-CG-0474,LG-CG-0474,21.97679,82.251103,"{""type"":""Point"",""coordinates"":[82.251103,21.97679]}"
GEO-GA-0475,LG-GA-0475,15.234689,74.03099,"{""type"":""Point"",""coordinates"":[74.03099,15.234689]}"
GEO-GJ-0476,LG-GJ-0476,22.395006,70.903563,"{""type"":""Point"",""coordinates"":[70.903563,22.395006]}"
GEO-HR-0477,LG-HR-0477,28.476445,77.179772,"{""type"":""Point"",""coordinates"":[77.179772,28.476445]}"
GEO-HP-0478,LG-HP-0478,32.159158,76.218298,"{""type"":""Point"",""coordinates"":[76.218298,32.159158]}"
GEO-JH-0479,LG-JH-0479,23.557866,86.183335,"{""type"":""Point"",""coordinates"":[86.183335,23.557866]}"
GEO-KA-0480,LG-KA-0480,15.845274,74.398436,"{""type"":""Point"",""coordinates"":[74.398436,15.845274]}"
GEO-KL-0481,LG-KL-0481,10.497147,76.094052,"{""type"":""Point"",""coordinates"":[76.094052,10.497147]}"
GEO-MP-0482,LG-MP-0482,23.280708,79.855501,"{""type"":""Point"",""coordinates"":[79.855501,23.280708]}"
GEO-MH-0483,LG-MH-0483,18.499327,73.978197,"{""type"":""Point"",""coordinates"":[73.978197,18.499327]}"
GEO-MN-0484,LG-MN-0484,24.467009,93.679574,"{""type"":""Point"",""coordinates"":[93.679574,24.467009]}"
GEO-ML-0485,LG-ML-0485,25.411616,90.283119,"{""type"":""Point"",""coordinates"":[90.283119,25.411616]}"
GEO-MZ-0486,LG-MZ-0486,23.805909,92.569302,"{""type"":""Point"",""coordinates"":[92.569302,23.805909]}"
GEO-NL-0487,LG-NL-0487,25.778328,93.625325,"{""type"":""Point"",""coordinates"":[93.625325,25.778328]}"
GEO-OD-0488,LG-OD-0488,19.327364,85.132573,"{""type"":""Point"",""coordinates"":[85.132573,19.327364]}"
GEO-PB-0489,LG-PB-0489,30.638561,76.631796,"{""type"":""Point"",""coordinates"":[76.631796,30.638561]}"
GEO-RJ-0490,LG-RJ-0490,24.463043,73.729987,"{""type"":""Point"",""coordinates"":[73.729987,24.463043]}"
GEO-SK-0491,LG-SK-0491,27.410738,88.741051,"{""type"":""Point"",""coordinates"":[88.741051,27.410738]}"
GEO-TN-0492,LG-TN-0492,13.113276,80.374109,"{""type"":""Point"",""coordinates"":[80.374109,13.113276]}"
GEO-TS-0493,LG-TS-0493,17.209591,78.481295,"{""type"":""Point"",""coordinates"":[78.481295,17.209591]}"
GEO-TR-0494,LG-TR-0494,23.818586,91.138977,"{""type"":""Point"",""coordinates"":[91.138977,23.818586]}"
GEO-UP-0495,LG-UP-0495,25.336974,82.862284,"{""type"":""Point"",""coordinates"":[82.862284,25.336974]}"
GEO-UK-0496,LG-UK-0496,30.278455,78.134627,"{""type"":""Point"",""coordinates"":[78.134627,30.278455]}"
GEO-WB-0497,LG-WB-0497,22.702642,88.274618,"{""type"":""Point"",""coordinates"":[88.274618,22.702642]}"
GEO-AN-0498,LG-AN-0498,11.504968,92.644367,"{""type"":""Point"",""coordinates"":[92.644367,11.504968]}"
GEO-CH-0499,LG-CH-0499,30.821732,76.677966,"{""type"":""Point"",""coordinates"":[76.677966,30.821732]}"
GEO-DH-0500,LG-DH-0500,20.229013,73.014022,"{""type"":""Point"",""coordinates"":[73.014022,20.229013]}"
GEO-DL-0501,LG-DL-0501,28.763463,77.117463,"{""type"":""Point"",""coordinates"":[77.117463,28.763463]}"
GEO-JK-0502,LG-JK-0502,34.224444,74.767562,"{""type"":""Point"",""coordinates"":[74.767562,34.224444]}"
GEO-LA-0503,LG-LA-0503,34.597725,76.1022,"{""type"":""Point"",""coordinates"":[76.1022,34.597725]}"
GEO-LD-0504,LG-LD-0504,10.663372,72.654078,"{""type"":""Point"",""coordinates"":[72.654078,10.663372]}"
GEO-PY-0505,LG-PY-0505,10.92376,79.89848,"{""type"":""Point"",""coordinates"":[79.89848,10.92376]}"
GEO-AP-0506,LG-AP-0506,15.847786,78.069288,"{""type"":""Point"",""coordinates"":[78.069288,15.847786]}"
GEO-AR-0507,LG-AR-0507,27.239023,95.591183,"{""type"":""Point"",""coordinates"":[95.591183,27.239023]}"
GEO-AS-0508,LG-AS-0508,26.738361,94.350993,"{""type"":""Point"",""coordinates"":[94.350993,26.738361]}"
GEO-BR-0509,LG-BR-0509,26.120058,85.270558,"{""type"":""Point"",""coordinates"":[85.270558,26.120058]}"
GEO-CG-0510,LG-CG-0510,22.483909,82.799057,"{""type"":""Point"",""coordinates"":[82.799057,22.483909]}"
GEO-GA-0511,LG-GA-0511,15.367058,73.851713,"{""type"":""Point"",""coordinates"":[73.851713,15.367058]}"
GEO-GJ-0512,LG-GJ-0512,22.434852,73.101612,"{""type"":""Point"",""coordinates"":[73.101612,22.434852]}"
GEO-HR-0513,LG-HR-0513,30.56016,76.896242,"{""type"":""Point"",""coordinates"":[76.896242,30.56016]}"
GEO-HP-0514,LG-HP-0514,32.088034,76.280619,"{""type"":""Point"",""coordinates"":[76.280619,32.088034]}"
GEO-JH-0515,LG-JH-0515,23.840522,86.428893,"{""type"":""Point"",""coordinates"":[86.428893,23.840522]}"
GEO-KA-0516,LG-KA-0516,13.011502,77.546516,"{""type"":""Point"",""coordinates"":[77.546516,13.011502]}"
GEO-KL-0517,LG-KL-0517,8.666832,76.81569,"{""type"":""Point"",""coordinates"":[76.81569,8.666832]}"
GEO-MP-0518,LG-MP-0518,22.746632,75.757916,"{""type"":""Point"",""coordinates"":[75.757916,22.746632]}"
GEO-MH-0519,LG-MH-0519,19.138291,72.979419,"{""type"":""Point"",""coordinates"":[72.979419,19.138291]}"
GEO-MN-0520,LG-MN-0520,24.812231,93.916643,"{""type"":""Point"",""coordinates"":[93.916643,24.812231]}"
GEO-ML-0521,LG-ML-0521,25.619466,90.205824,"{""type"":""Point"",""coordinates"":[90.205824,25.619466]}"
GEO-MZ-0522,LG-MZ-0522,23.623879,92.747225,"{""type"":""Point"",""coordinates"":[92.747225,23.623879]}"
GEO-NL-0523,LG-NL-0523,25.777157,93.611514,"{""type"":""Point"",""coordinates"":[93.611514,25.777157]}"
GEO-OD-0524,LG-OD-0524,20.345922,85.744209,"{""type"":""Point"",""coordinates"":[85.744209,20.345922]}"
GEO-PB-0525,LG-PB-0525,30.723141,76.689494,"{""type"":""Point"",""coordinates"":[76.689494,30.723141]}"
GEO-RJ-0526,LG-RJ-0526,26.36874,72.985412,"{""type"":""Point"",""coordinates"":[72.985412,26.36874]}"
GEO-SK-0527,LG-SK-0527,27.260201,88.603669,"{""type"":""Point"",""coordinates"":[88.603669,27.260201]}"
GEO-TN-0528,LG-TN-0528,9.93765,78.037896,"{""type"":""Point"",""coordinates"":[78.037896,9.93765]}"
GEO-TS-0529,LG-TS-0529,17.282963,80.271506,"{""type"":""Point"",""coordinates"":[80.271506,17.282963]}"
GEO-TR-0530,LG-TR-0530,23.435002,91.62839,"{""type"":""Point"",""coordinates"":[91.62839,23.435002]}"
GEO-UP-0531,LG-UP-0531,27.287539,77.957553,"{""type"":""Point"",""coordinates"":[77.957553,27.287539]}"
GEO-UK-0532,LG-UK-0532,30.30737,78.177191,"{""type"":""Point"",""coordinates"":[78.177191,30.30737]}"
GEO-WB-0533,LG-WB-0533,22.757209,88.533212,"{""type"":""Point"",""coordinates"":[88.533212,22.757209]}"
GEO-AN-0534,LG-AN-0534,11.620283,92.848245,"{""type"":""Point"",""coordinates"":[92.848245,11.620283]}"
GEO-CH-0535,LG-CH-0535,30.839388,76.864636,"{""type"":""Point"",""coordinates"":[76.864636,30.839388]}"
GEO-DH-0536,LG-DH-0536,20.172502,73.098737,"{""type"":""Point"",""coordinates"":[73.098737,20.172502]}"
GEO-DL-0537,LG-DL-0537,28.749318,77.060152,"{""type"":""Point"",""coordinates"":[77.060152,28.749318]}"
GEO-JK-0538,LG-JK-0538,34.0963,74.939117,"{""type"":""Point"",""coordinates"":[74.939117,34.0963]}"
GEO-LA-0539,LG-LA-0539,34.273408,77.445221,"{""type"":""Point"",""coordinates"":[77.445221,34.273408]}"
GEO-LD-0540,LG-LD-0540,10.592869,72.50451,"{""type"":""Point"",""coordinates"":[72.50451,10.592869]}"
GEO-PY-0541,LG-PY-0541,10.830573,79.716454,"{""type"":""Point"",""coordinates"":[79.716454,10.830573]}"
GEO-AP-0542,LG-AP-0542,15.764897,77.957846,"{""type"":""Point"",""coordinates"":[77.957846,15.764897]}"
GEO-AR-0543,LG-AR-0543,27.509933,91.992773,"{""type"":""Point"",""coordinates"":[91.992773,27.509933]}"
GEO-AS-0544,LG-AS-0544,27.438043,94.806507,"{""type"":""Point"",""coordinates"":[94.806507,27.438043]}"
GEO-BR-0545,LG-BR-0545,26.066911,85.510285,"{""type"":""Point"",""coordinates"":[85.510285,26.066911]}"
GEO-CG-0546,LG-CG-0546,22.227594,82.123106,"{""type"":""Point"",""coordinates"":[82.123106,22.227594]}"
GEO-GA-0547,LG-GA-0547,15.177,73.992025,"{""type"":""Point"",""coordinates"":[73.992025,15.177]}"
GEO-GJ-0548,LG-GJ-0548,23.020237,72.584933,"{""type"":""Point"",""coordinates"":[72.584933,23.020237]}"
GEO-HR-0549,LG-HR-0549,29.631538,76.956758,"{""type"":""Point"",""coordinates"":[76.956758,29.631538]}"
GEO-HP-0550,LG-HP-0550,31.83326,77.005276,"{""type"":""Point"",""coordinates"":[77.005276,31.83326]}"
GEO-JH-0551,LG-JH-0551,23.873628,86.501111,"{""type"":""Point"",""coordinates"":[86.501111,23.873628]}"
GEO-KA-0552,LG-KA-0552,12.813677,74.853505,"{""type"":""Point"",""coordinates"":[74.853505,12.813677]}"
GEO-KL-0553,LG-KL-0553,11.115518,75.861533,"{""type"":""Point"",""coordinates"":[75.861533,11.115518]}"
GEO-MP-0554,LG-MP-0554,23.128885,77.47014,"{""type"":""Point"",""coordinates"":[77.47014,23.128885]}"
GEO-MH-0555,LG-MH-0555,18.631997,73.777146,"{""type"":""Point"",""coordinates"":[73.777146,18.631997]}"
GEO-MN-0556,LG-MN-0556,24.3054,93.707364,"{""type"":""Point"",""coordinates"":[93.707364,24.3054]}"
GEO-ML-0557,LG-ML-0557,25.659514,90.096715,"{""type"":""Point"",""coordinates"":[90.096715,25.659514]}"
GEO-MZ-0558,LG-MZ-0558,22.972374,92.747835,"{""type"":""Point"",""coordinates"":[92.747835,22.972374]}"
GEO-NL-0559,LG-NL-0559,25.818773,93.768675,"{""type"":""Point"",""coordinates"":[93.768675,25.818773]}"
GEO-OD-0560,LG-OD-0560,20.456032,85.917241,"{""type"":""Point"",""coordinates"":[85.917241,20.456032]}"
GEO-PB-0561,LG-PB-0561,30.775889,75.924584,"{""type"":""Point"",""coordinates"":[75.924584,30.775889]}"
GEO-RJ-0562,LG-RJ-0562,26.958511,75.651914,"{""type"":""Point"",""coordinates"":[75.651914,26.958511]}"
GEO-SK-0563,LG-SK-0563,27.431426,88.740912,"{""type"":""Point"",""coordinates"":[88.740912,27.431426]}"
GEO-TN-0564,LG-TN-0564,13.132111,80.263088,"{""type"":""Point"",""coordinates"":[80.263088,13.132111]}"
GEO-TS-0565,LG-TS-0565,17.261558,78.403059,"{""type"":""Point"",""coordinates"":[78.403059,17.261558]}"
GEO-TR-0566,LG-TR-0566,23.83446,91.395156,"{""type"":""Point"",""coordinates"":[91.395156,23.83446]}"
GEO-UP-0567,LG-UP-0567,26.849564,80.91816,"{""type"":""Point"",""coordinates"":[80.91816,26.849564]}"
GEO-UK-0568,LG-UK-0568,29.346128,79.574948,"{""type"":""Point"",""coordinates"":[79.574948,29.346128]}"
GEO-WB-0569,LG-WB-0569,22.6705,88.53283,"{""type"":""Point"",""coordinates"":[88.53283,22.6705]}"
GEO-AN-0570,LG-AN-0570,11.722517,92.631423,"{""type"":""Point"",""coordinates"":[92.631423,11.722517]}"
GEO-CH-0571,LG-CH-0571,30.666427,76.799636,"{""type"":""Point"",""coordinates"":[76.799636,30.666427]}"
GEO-DH-0572,LG-DH-0572,20.296264,72.72313,"{""type"":""Point"",""coordinates"":[72.72313,20.296264]}"
GEO-DL-0573,LG-DL-0573,28.623926,77.280165,"{""type"":""Point"",""coordinates"":[77.280165,28.623926]}"
GEO-JK-0574,LG-JK-0574,34.200136,74.902476,"{""type"":""Point"",""coordinates"":[74.902476,34.200136]}"
GEO-LA-0575,LG-LA-0575,34.491104,76.054169,"{""type"":""Point"",""coordinates"":[76.054169,34.491104]}"
GEO-LD-0576,LG-LD-0576,10.592348,72.646851,"{""type"":""Point"",""coordinates"":[72.646851,10.592348]}"
GEO-PY-0577,LG-PY-0577,11.807244,79.854687,"{""type"":""Point"",""coordinates"":[79.854687,11.807244]}"
GEO-AP-0578,LG-AP-0578,16.471538,80.751701,"{""type"":""Point"",""coordinates"":[80.751701,16.471538]}"
GEO-AR-0579,LG-AR-0579,27.096987,93.696278,"{""type"":""Point"",""coordinates"":[93.696278,27.096987]}"
GEO-AS-0580,LG-AS-0580,26.695264,94.113311,"{""type"":""Point"",""coordinates"":[94.113311,26.695264]}"
GEO-BR-0581,LG-BR-0581,25.720924,85.076225,"{""type"":""Point"",""coordinates"":[85.076225,25.720924]}"
GEO-CG-0582,LG-CG-0582,21.290602,81.59098,"{""type"":""Point"",""coordinates"":[81.59098,21.290602]}"
GEO-GA-0583,LG-GA-0583,15.340363,73.888232,"{""type"":""Point"",""coordinates"":[73.888232,15.340363]}"
GEO-GJ-0584,LG-GJ-0584,21.256304,72.746828,"{""type"":""Point"",""coordinates"":[72.746828,21.256304]}"
GEO-HR-0585,LG-HR-0585,28.357346,77.320451,"{""type"":""Point"",""coordinates"":[77.320451,28.357346]}"
GEO-HP-0586,LG-HP-0586,32.001134,76.263452,"{""type"":""Point"",""coordinates"":[76.263452,32.001134]}"
GEO-JH-0587,LG-JH-0587,23.243568,85.207358,"{""type"":""Point"",""coordinates"":[85.207358,23.243568]}"
GEO-KA-0588,LG-KA-0588,12.863143,74.717683,"{""type"":""Point"",""coordinates"":[74.717683,12.863143]}"
GEO-KL-0589,LG-KL-0589,8.58081,76.79621,"{""type"":""Point"",""coordinates"":[76.79621,8.58081]}"
GEO-MP-0590,LG-MP-0590,23.069333,80.053231,"{""type"":""Point"",""coordinates"":[80.053231,23.069333]}"
GEO-MH-0591,LG-MH-0591,21.071455,78.994169,"{""type"":""Point"",""coordinates"":[78.994169,21.071455]}"
GEO-MN-0592,LG-MN-0592,24.337135,93.681907,"{""type"":""Point"",""coordinates"":[93.681907,24.337135]}"
GEO-ML-0593,LG-ML-0593,25.604784,90.189686,"{""type"":""Point"",""coordinates"":[90.189686,25.604784]}"
GEO-MZ-0594,LG-MZ-0594,22.892523,92.595463,"{""type"":""Point"",""coordinates"":[92.595463,22.892523]}"
GEO-NL-0595,LG-NL-0595,26.033689,93.693908,"{""type"":""Point"",""coordinates"":[93.693908,26.033689]}"
GEO-OD-0596,LG-OD-0596,22.197034,85.002966,"{""type"":""Point"",""coordinates"":[85.002966,22.197034]}"
GEO-PB-0597,LG-PB-0597,30.856972,75.823664,"{""type"":""Point"",""coordinates"":[75.823664,30.856972]}"
GEO-RJ-0598,LG-RJ-0598,26.332443,72.938008,"{""type"":""Point"",""coordinates"":[72.938008,26.332443]}"
GEO-SK-0599,LG-SK-0599,27.383515,88.58116,"{""type"":""Point"",""coordinates"":[88.58116,27.383515]}"
GEO-TN-0600,LG-TN-0600,13.214415,80.320147,"{""type"":""Point"",""coordinates"":[80.320147,13.214415]}"
GEO-TS-0601,LG-TS-0601,17.3804,78.345494,"{""type"":""Point"",""coordinates"":[78.345494,17.3804]}"
GEO-TR-0602,LG-TR-0602,23.762214,91.152416,"{""type"":""Point"",""coordinates"":[91.152416,23.762214]}"
GEO-UP-0603,LG-UP-0603,26.853593,80.878194,"{""type"":""Point"",""coordinates"":[80.878194,26.853593]}"
GEO-UK-0604,LG-UK-0604,29.287649,79.389481,"{""type"":""Point"",""coordinates"":[79.389481,29.287649]}"
GEO-WB-0605,LG-WB-0605,22.704122,88.374096,"{""type"":""Point"",""coordinates"":[88.374096,22.704122]}"
GEO-AN-0606,LG-AN-0606,11.612475,92.594921,"{""type"":""Point"",""coordinates"":[92.594921,11.612475]}"
GEO-CH-0607,LG-CH-0607,30.64947,76.900842,"{""type"":""Point"",""coordinates"":[76.900842,30.64947]}"
GEO-DH-0608,LG-DH-0608,20.35393,72.762988,"{""type"":""Point"",""coordinates"":[72.762988,20.35393]}"
GEO-DL-0609,LG-DL-0609,28.512172,77.206507,"{""type"":""Point"",""coordinates"":[77.206507,28.512172]}"
GEO-JK-0610,LG-JK-0610,33.955481,74.851588,"{""type"":""Point"",""coordinates"":[74.851588,33.955481]}"
GEO-LA-0611,LG-LA-0611,34.454011,76.212098,"{""type"":""Point"",""coordinates"":[76.212098,34.454011]}"
GEO-LD-0612,LG-LD-0612,10.463786,72.712943,"{""type"":""Point"",""coordinates"":[72.712943,10.463786]}"
GEO-PY-0613,LG-PY-0613,11.802139,79.710829,"{""type"":""Point"",""coordinates"":[79.710829,11.802139]}"
GEO-AP-0614,LG-AP-0614,15.929107,78.020823,"{""type"":""Point"",""coordinates"":[78.020823,15.929107]}"
GEO-AR-0615,LG-AR-0615,27.610299,91.930684,"{""type"":""Point"",""coordinates"":[91.930684,27.610299]}"
GEO-AS-0616,LG-AS-0616,27.38439,95.002861,"{""type"":""Point"",""coordinates"":[95.002861,27.38439]}"
GEO-BR-0617,LG-BR-0617,24.927327,84.879678,"{""type"":""Point"",""coordinates"":[84.879678,24.927327]}"
GEO-CG-0618,LG-CG-0618,21.190825,81.371393,"{""type"":""Point"",""coordinates"":[81.371393,21.190825]}"
GEO-GA-0619,LG-GA-0619,15.191953,73.904592,"{""type"":""Point"",""coordinates"":[73.904592,15.191953]}"
GEO-GJ-0620,LG-GJ-0620,22.909779,72.588138,"{""type"":""Point"",""coordinates"":[72.588138,22.909779]}"
GEO-HR-0621,LG-HR-0621,28.503056,77.076694,"{""type"":""Point"",""coordinates"":[77.076694,28.503056]}"
GEO-HP-0622,LG-HP-0622,32.039584,76.38114,"{""type"":""Point"",""coordinates"":[76.38114,32.039584]}"
GEO-JH-0623,LG-JH-0623,22.727033,86.262122,"{""type"":""Point"",""coordinates"":[86.262122,22.727033]}"
GEO-KA-0624,LG-KA-0624,12.387811,76.731184,"{""type"":""Point"",""coordinates"":[76.731184,12.387811]}"
GEO-KL-0625,LG-KL-0625,8.397152,76.81176,"{""type"":""Point"",""coordinates"":[76.81176,8.397152]}"
GEO-MP-0626,LG-MP-0626,26.217505,78.251578,"{""type"":""Point"",""coordinates"":[78.251578,26.217505]}"
GEO-MH-0627,LG-MH-0627,19.855413,73.681588,"{""type"":""Point"",""coordinates"":[73.681588,19.855413]}"
GEO-MN-0628,LG-MN-0628,24.189676,93.77091,"{""type"":""Point"",""coordinates"":[93.77091,24.189676]}"
GEO-ML-0629,LG-ML-0629,25.455314,92.004671,"{""type"":""Point"",""coordinates"":[92.004671,25.455314]}"
GEO-MZ-0630,LG-MZ-0630,23.66422,92.856539,"{""type"":""Point"",""coordinates"":[92.856539,23.66422]}"
GEO-NL-0631,LG-NL-0631,25.66056,94.16679,"{""type"":""Point"",""coordinates"":[94.16679,25.66056]}"
GEO-OD-0632,LG-OD-0632,20.234764,85.835079,"{""type"":""Point"",""coordinates"":[85.835079,20.234764]}"
GEO-PB-0633,LG-PB-0633,31.192432,75.612865,"{""type"":""Point"",""coordinates"":[75.612865,31.192432]}"
GEO-RJ-0634,LG-RJ-0634,27.010804,75.906475,"{""type"":""Point"",""coordinates"":[75.906475,27.010804]}"
GEO-SK-0635,LG-SK-0635,27.144486,88.401603,"{""type"":""Point"",""coordinates"":[88.401603,27.144486]}"
GEO-TN-0636,LG-TN-0636,11.122462,76.936074,"{""type"":""Point"",""coordinates"":[76.936074,11.122462]}"
GEO-TS-0637,LG-TS-0637,17.119249,80.222719,"{""type"":""Point"",""coordinates"":[80.222719,17.119249]}"
GEO-TR-0638,LG-TR-0638,23.899306,91.36569,"{""type"":""Point"",""coordinates"":[91.36569,23.899306]}"
GEO-UP-0639,LG-UP-0639,25.30376,82.850656,"{""type"":""Point"",""coordinates"":[82.850656,25.30376]}"
GEO-UK-0640,LG-UK-0640,30.338531,77.98569,"{""type"":""Point"",""coordinates"":[77.98569,30.338531]}"
GEO-WB-0641,LG-WB-0641,22.493552,88.275367,"{""type"":""Point"",""coordinates"":[88.275367,22.493552]}"
GEO-AN-0642,LG-AN-0642,11.693764,92.723892,"{""type"":""Point"",""coordinates"":[92.723892,11.693764]}"
GEO-CH-0643,LG-CH-0643,30.618998,76.772896,"{""type"":""Point"",""coordinates"":[76.772896,30.618998]}"
GEO-DH-0644,LG-DH-0644,20.559418,72.895724,"{""type"":""Point"",""coordinates"":[72.895724,20.559418]}"
GEO-DL-0645,LG-DL-0645,28.489336,77.244264,"{""type"":""Point"",""coordinates"":[77.244264,28.489336]}"
GEO-JK-0646,LG-JK-0646,34.222429,74.872652,"{""type"":""Point"",""coordinates"":[74.872652,34.222429]}"
GEO-LA-0647,LG-LA-0647,34.259707,77.599478,"{""type"":""Point"",""coordinates"":[77.599478,34.259707]}"
GEO-LD-0648,LG-LD-0648,10.516263,72.628691,"{""type"":""Point"",""coordinates"":[72.628691,10.516263]}"
GEO-PY-0649,LG-PY-0649,12.051512,79.918188,"{""type"":""Point"",""coordinates"":[79.918188,12.051512]}"
GEO-AP-0650,LG-AP-0650,18.254029,83.396944,"{""type"":""Point"",""coordinates"":[83.396944,18.254029]}"
GEO-AR-0651,LG-AR-0651,27.229907,95.680085,"{""type"":""Point"",""coordinates"":[95.680085,27.229907]}"
GEO-AS-0652,LG-AS-0652,27.578268,94.775738,"{""type"":""Point"",""coordinates"":[94.775738,27.578268]}"
GEO-BR-0653,LG-BR-0653,26.138241,85.444796,"{""type"":""Point"",""coordinates"":[85.444796,26.138241]}"
GEO-CG-0654,LG-CG-0654,22.310686,82.822341,"{""type"":""Point"",""coordinates"":[82.822341,22.310686]}"
GEO-GA-0655,LG-GA-0655,15.235351,73.876972,"{""type"":""Point"",""coordinates"":[73.876972,15.235351]}"
GEO-GJ-0656,LG-GJ-0656,21.235221,72.724322,"{""type"":""Point"",""coordinates"":[72.724322,21.235221]}"
GEO-HR-0657,LG-HR-0657,28.503807,77.388914,"{""type"":""Point"",""coordinates"":[77.388914,28.503807]}"
GEO-HP-0658,LG-HP-0658,31.091608,77.259477,"{""type"":""Point"",""coordinates"":[77.259477,31.091608]}"
GEO-JH-0659,LG-JH-0659,23.906409,86.495887,"{""type"":""Point"",""coordinates"":[86.495887,23.906409]}"
GEO-KA-0660,LG-KA-0660,12.997153,77.636707,"{""type"":""Point"",""coordinates"":[77.636707,12.997153]}"
GEO-KL-0661,LG-KL-0661,9.909911,76.226069,"{""type"":""Point"",""coordinates"":[76.226069,9.909911]}"
GEO-MP-0662,LG-MP-0662,26.235794,78.307294,"{""type"":""Point"",""coordinates"":[78.307294,26.235794]}"
GEO-MH-0663,LG-MH-0663,18.592394,73.918186,"{""type"":""Point"",""coordinates"":[73.918186,18.592394]}"
GEO-MN-0664,LG-MN-0664,24.354455,93.811861,"{""type"":""Point"",""coordinates"":[93.811861,24.354455]}"
GEO-ML-0665,LG-ML-0665,25.456679,92.033524,"{""type"":""Point"",""coordinates"":[92.033524,25.456679]}"
GEO-MZ-0666,LG-MZ-0666,23.762352,92.577175,"{""type"":""Point"",""coordinates"":[92.577175,23.762352]}"
GEO-NL-0667,LG-NL-0667,25.577941,93.98563,"{""type"":""Point"",""coordinates"":[93.98563,25.577941]}"
GEO-OD-0668,LG-OD-0668,20.324961,85.712961,"{""type"":""Point"",""coordinates"":[85.712961,20.324961]}"
GEO-PB-0669,LG-PB-0669,30.656638,76.680647,"{""type"":""Point"",""coordinates"":[76.680647,30.656638]}"
GEO-RJ-0670,LG-RJ-0670,26.174537,72.949209,"{""type"":""Point"",""coordinates"":[72.949209,26.174537]}"
GEO-SK-0671,LG-SK-0671,27.439931,88.53183,"{""type"":""Point"",""coordinates"":[88.53183,27.439931]}"
GEO-TN-0672,LG-TN-0672,12.752129,79.943473,"{""type"":""Point"",""coordinates"":[79.943473,12.752129]}"
GEO-TS-0673,LG-TS-0673,17.475308,78.389194,"{""type"":""Point"",""coordinates"":[78.389194,17.475308]}"
GEO-TR-0674,LG-TR-0674,23.928458,91.16048,"{""type"":""Point"",""coordinates"":[91.16048,23.928458]}"
GEO-UP-0675,LG-UP-0675,27.251407,77.936908,"{""type"":""Point"",""coordinates"":[77.936908,27.251407]}"
GEO-UK-0676,LG-UK-0676,30.463409,78.073864,"{""type"":""Point"",""coordinates"":[78.073864,30.463409]}"
GEO-WB-0677,LG-WB-0677,22.629265,88.368516,"{""type"":""Point"",""coordinates"":[88.368516,22.629265]}"
GEO-AN-0678,LG-AN-0678,11.662647,92.774632,"{""type"":""Point"",""coordinates"":[92.774632,11.662647]}"
GEO-CH-0679,LG-CH-0679,30.827896,76.88482,"{""type"":""Point"",""coordinates"":[76.88482,30.827896]}"
GEO-DH-0680,LG-DH-0680,20.379078,73.110936,"{""type"":""Point"",""coordinates"":[73.110936,20.379078]}"
GEO-DL-0681,LG-DL-0681,28.546801,77.180374,"{""type"":""Point"",""coordinates"":[77.180374,28.546801]}"
GEO-JK-0682,LG-JK-0682,34.116647,74.762419,"{""type"":""Point"",""coordinates"":[74.762419,34.116647]}"
GEO-LA-0683,LG-LA-0683,34.162411,77.577643,"{""type"":""Point"",""coordinates"":[77.577643,34.162411]}"
GEO-LD-0684,LG-LD-0684,10.486495,72.634233,"{""type"":""Point"",""coordinates"":[72.634233,10.486495]}"
